User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type
User_8824,Nissan Leaf,50.0,Station_325,San Francisco,01/10/2024 10:53,01/04/2024 17:57,31.10226145,0.993842288,40.14362963,14.185613160474006,Evening,Friday,71.61534905257615,52.07914186873569,284.7688695997335,18.837787267678884,9.0,DC Fast Charger,Long-Distance Traveler
User_8825,BMW i3,85.0,Station_450,San Francisco,01/21/2024 07:31,01/18/2024 09:00,32.64266714,0.560640901,29.19908693,11.526393905488195,Evening,Sunday,45.73121464466779,86.23004186710712,141.859714247466,14.104566296265073,6.0,DC Fast Charger,Long-Distance Traveler
User_8826,Chevy Bolt,75.0,Station_40,San Francisco,01/09/2024 13:59,01/14/2024 14:37,,2.073371386,38.68805256,24.537091411476613,Night,Thursday,63.00219812504984,61.44521493482999,149.08919661854245,15.557265577377347,5.0,Level 2,Casual Driver
User_8827,Hyundai Kona,50.0,Station_462,Los Angeles,01/15/2024 10:43,01/08/2024 05:04,19.97640696,2.287342909,35.90037572,32.34247770543027,Morning,Monday,8.55600381253248,95.99872929721664,389.9258772235762,33.76118680159619,4.0,DC Fast Charger,Casual Driver
User_8828,Nissan Leaf,100.0,Station_335,San Francisco,01/19/2024 22:15,01/29/2024 21:11,44.64048953,1.19665507,,15.808348003439882,Afternoon,Thursday,80.76704676924204,56.398769643177026,368.0099523229381,13.730330098155335,6.0,DC Fast Charger,Commuter
User_8829,Chevy Bolt,62.0,Station_182,Houston,01/11/2024 12:11,01/22/2024 19:50,75.52338507,3.32691717,24.8909192,31.658045438785287,Afternoon,Monday,20.872458358652416,68.93777658043716,357.48893680615384,9.939159486240772,7.0,DC Fast Charger,Long-Distance Traveler
User_8830,Chevy Bolt,100.0,Station_271,Los Angeles,01/30/2024 22:10,01/13/2024 01:19,39.94579632,2.705994138,34.10159814,18.825347733013242,Night,Tuesday,36.25265147987608,88.42638940413235,182.98870792201032,29.54001792503368,0.0,Level 1,Casual Driver
User_8831,Chevy Bolt,75.0,Station_193,New York,01/03/2024 18:42,01/30/2024 09:12,18.30737392,6.773095327,23.91551161,36.595859333908834,Afternoon,Wednesday,89.65212172003363,54.50643037249523,315.4675004902581,39.4833842357564,3.0,DC Fast Charger,Commuter
User_8832,Tesla Model 3,85.0,Station_26,Chicago,01/19/2024 13:29,01/09/2024 05:16,50.6437366,2.22914255,29.63368144,13.611086508212061,Afternoon,Sunday,56.22168569836019,67.61491338664045,331.330870906498,-1.358629514967804,9.0,Level 1,Long-Distance Traveler
User_8833,Nissan Leaf,85.0,Station_195,San Francisco,01/15/2024 23:46,01/05/2024 00:33,76.44990711,2.272736337,20.55231728,44.40658136422968,Evening,Wednesday,83.61975861106194,76.56249742691227,76.95347579144,22.53996763267871,8.0,DC Fast Charger,Long-Distance Traveler
User_8834,Tesla Model 3,75.0,Station_122,Los Angeles,01/16/2024 12:42,01/07/2024 12:33,72.27855412,1.095354362,7.443107755,31.680719501090643,Night,Monday,68.31828846116952,60.711252060326885,285.6990284230497,20.67317914723154,1.0,Level 1,Casual Driver
User_8835,Chevy Bolt,50.0,Station_397,Los Angeles,01/01/2024 03:17,01/05/2024 09:04,12.66681283,2.31735631,36.1576251,28.292303237824488,Evening,Thursday,53.15938942280856,61.7643623462325,312.04927762170644,38.26295481163955,6.0,Level 1,Commuter
User_8836,Chevy Bolt,75.0,Station_45,Chicago,01/01/2024 23:57,01/08/2024 11:33,39.94056362,3.470003434,28.62519933,31.302060393008134,Evening,Thursday,88.3310771758329,72.26436743025762,288.8822832900582,37.62857813154561,7.0,DC Fast Charger,Casual Driver
User_8837,Tesla Model 3,88.86922407,Station_333,Houston,01/18/2024 23:11,01/13/2024 09:10,20.17078858,2.450451566,40.42078196,44.2564241671033,Morning,Sunday,53.045926458995424,94.78720979067599,151.9817131850162,5.527558098551186,7.0,DC Fast Charger,Commuter
User_8838,BMW i3,50.0,Station_271,Los Angeles,01/16/2024 18:37,01/25/2024 15:00,1.754520234,0.797394431,8.430755655,18.43044942509691,Evening,Wednesday,15.449323889430598,70.83489503228532,172.9922704126767,29.104954448471418,5.0,Level 1,Casual Driver
User_8839,Hyundai Kona,60.78928025,Station_328,New York,01/09/2024 11:34,01/16/2024 19:22,12.11809323,2.854493843,7.997038342,23.254084857300494,Evening,Monday,70.98213911298748,67.04359764800601,247.72497323026116,5.78317913676735,6.0,DC Fast Charger,Casual Driver
User_8840,Tesla Model 3,85.0,Station_324,Los Angeles,01/08/2024 07:17,01/19/2024 07:11,40.65621778,3.377783999,49.9207256,20.96540487432956,Morning,Thursday,59.840722110720854,89.27940938353561,160.27711015381658,-4.150482526440116,9.0,DC Fast Charger,Commuter
User_8841,Chevy Bolt,50.0,Station_439,Houston,01/19/2024 05:59,01/20/2024 03:10,10.18500019,3.411449704,29.83066536,8.164649707567186,Evening,Monday,7.90969878265434,85.68857905847494,190.9058877865604,-8.876563848100934,6.0,Level 1,Commuter
User_8842,Hyundai Kona,100.0,Station_327,San Francisco,01/20/2024 13:15,01/18/2024 08:58,55.1998384,1.701117355,26.97034259,33.379102347284345,Afternoon,Tuesday,36.50400204282851,77.15962055421244,55.91496820644164,36.72306391998358,8.0,Level 2,Casual Driver
User_8843,Hyundai Kona,50.0,Station_10,Chicago,01/05/2024 10:05,01/20/2024 03:55,23.82404047,0.848218268,6.614280125,39.31432071587516,Evening,Friday,84.68575159079708,87.4587134869983,346.34294934127945,29.109808964414064,1.0,Level 2,Casual Driver
User_8844,Tesla Model 3,62.0,Station_180,New York,01/14/2024 17:38,01/10/2024 10:27,61.68434322,0.67430099,13.41280161,26.1513532470789,Night,Monday,57.095207800442815,65.00815760789162,68.35073649500282,21.31168053839508,5.0,Level 1,Commuter
User_8845,BMW i3,62.0,Station_354,San Francisco,01/26/2024 17:27,01/22/2024 15:41,5.614874085,2.459601546,18.56116529,27.380658092849444,Afternoon,Thursday,88.29338012236978,67.91587648099492,316.53277711776445,38.87898030450507,3.0,DC Fast Charger,Long-Distance Traveler
User_8846,BMW i3,75.0,Station_119,San Francisco,01/20/2024 07:33,01/11/2024 13:09,41.5867128,3.30580217,39.75364157,15.504567813550937,Morning,Thursday,81.91371055762326,78.18532350722097,167.32857949397857,31.44776122856608,2.0,DC Fast Charger,Casual Driver
User_8847,Hyundai Kona,50.0,Station_452,Chicago,01/26/2024 00:28,01/05/2024 21:29,78.86860745,2.026874691,11.76099972,14.48413263101764,Morning,Wednesday,74.55858093735856,78.66203033566089,335.9737538573903,-3.4089623338268895,9.0,DC Fast Charger,Commuter
User_8848,BMW i3,75.0,Station_444,Chicago,01/14/2024 08:55,01/29/2024 04:51,51.8912794,1.854179252,29.90089219,5.957341717542952,Night,Saturday,69.46554265930362,88.2099046741048,166.21569252650647,16.189204579230164,5.0,Level 1,Casual Driver
User_8849,Hyundai Kona,62.0,Station_219,Los Angeles,01/30/2024 07:46,01/26/2024 23:56,74.99970643,1.911303154,35.92512612,9.219537661440256,Night,Tuesday,37.013020485671724,96.25400445099211,177.35062190987284,11.778021525459017,5.0,DC Fast Charger,Long-Distance Traveler
User_8850,Tesla Model 3,50.0,Station_429,Los Angeles,01/15/2024 21:51,01/08/2024 02:57,6.307290913,2.798826325,21.85192996,40.270147696422846,Afternoon,Saturday,39.59989497899734,82.45590474176953,398.57736167461854,33.66094853070028,8.0,Level 2,Long-Distance Traveler
User_8851,BMW i3,85.0,Station_144,New York,01/26/2024 23:25,01/14/2024 16:03,56.82135247,0.865213147,21.26970474,18.988200343445108,Afternoon,Tuesday,52.56954174564285,52.328217811295204,254.09159417313583,-0.9724898104673105,6.0,Level 2,Long-Distance Traveler
User_8852,Tesla Model 3,75.0,Station_152,New York,01/01/2024 08:16,01/17/2024 10:52,47.23207084,3.643773934,42.96030719,24.710584907510373,Afternoon,Monday,10.39015157463935,84.89532777237523,243.72223020996432,11.683893246984365,9.0,Level 1,Casual Driver
User_8853,Nissan Leaf,75.0,Station_352,Los Angeles,01/16/2024 15:39,01/08/2024 14:17,78.89524911,1.225895512,30.74927682,45.64816171014647,Morning,Sunday,58.869155016426944,55.68918789864233,277.801103684901,39.1248220176255,4.0,Level 2,Long-Distance Traveler
User_8854,Tesla Model 3,50.0,Station_15,Chicago,01/17/2024 10:19,01/20/2024 00:55,17.70473747,3.462571541,19.71367994,30.412505280970077,Afternoon,Tuesday,40.54992730842291,59.88821420128652,311.55811831998903,34.13139881547995,4.0,DC Fast Charger,Commuter
User_8855,Hyundai Kona,50.0,Station_353,New York,01/09/2024 22:12,01/30/2024 08:58,43.25145348,2.501808768,63.21611838,28.856849323440347,Morning,Monday,77.18235366678532,66.18340643833521,233.7058967566911,24.514178308177534,4.0,Level 1,Long-Distance Traveler
User_8856,BMW i3,85.0,Station_450,San Francisco,01/05/2024 16:26,01/06/2024 12:09,32.64266714,0.560640901,29.19908693,37.337612602406566,Evening,Sunday,13.245340102831237,95.74812292100074,271.9360350556618,39.13562043124041,8.0,DC Fast Charger,Long-Distance Traveler
User_8857,Hyundai Kona,62.0,Station_325,Los Angeles,01/16/2024 06:35,01/10/2024 03:41,10.5581562,3.990952264,17.23173869,46.67912851003549,Afternoon,Sunday,52.18438800915202,63.190479476305654,156.1974755755632,31.105497744353748,4.0,Level 1,Casual Driver
User_8858,Chevy Bolt,100.0,Station_399,San Francisco,01/27/2024 21:48,01/29/2024 20:58,6.695332952,2.133601462,4.050226868,13.799277124738587,Morning,Thursday,66.58882117553645,51.58574172673466,280.33024080414083,-7.472965100254211,8.0,DC Fast Charger,Long-Distance Traveler
User_8859,BMW i3,75.0,Station_92,San Francisco,01/03/2024 04:07,01/21/2024 04:39,11.92593792,2.749029705,49.42273698,8.307750719183565,Afternoon,Wednesday,69.82258795284135,92.06291668637064,331.7554850295979,33.369789123619185,0.0,Level 1,Casual Driver
User_8860,Hyundai Kona,62.0,Station_220,Chicago,01/22/2024 19:54,01/19/2024 18:47,16.08097433,3.268899414,36.72813141,38.621303253234174,Afternoon,Thursday,30.44422681064485,96.56015647476339,249.64106933210107,-9.827723162359211,1.0,DC Fast Charger,Casual Driver
User_8861,BMW i3,50.0,Station_296,San Francisco,01/01/2024 08:03,01/16/2024 05:25,62.86785795,2.923176577,15.49002761,12.931753833476396,Morning,Wednesday,71.03433627418303,80.35898405406456,162.17647253980482,24.936329436395376,9.0,Level 1,Casual Driver
User_8862,Hyundai Kona,100.0,Station_68,Los Angeles,01/16/2024 07:39,01/21/2024 10:29,24.26733545,1.640424038,30.48577367,12.011252729473203,Afternoon,Tuesday,9.328253426584421,88.97369441778125,350.26351647043157,-4.593008239209341,9.0,DC Fast Charger,Long-Distance Traveler
User_8863,Nissan Leaf,50.0,Station_179,Chicago,01/04/2024 19:56,01/29/2024 01:40,39.97272425,0.69412994,37.67532185,37.74462403186273,Morning,Thursday,31.902572830186696,98.84681413760387,339.93558437278773,32.12488881108018,6.0,Level 1,Casual Driver
User_8864,Tesla Model 3,75.0,Station_285,New York,01/26/2024 09:10,01/11/2024 18:36,67.38186056,0.799210231,2.63696679,22.627901125270988,Night,Wednesday,49.31148047934997,55.92404935668173,111.27824826272771,35.438445540335294,7.0,DC Fast Charger,Commuter
User_8865,Tesla Model 3,85.0,Station_227,Houston,01/21/2024 23:03,01/16/2024 15:16,46.61987333,1.56278776,7.388686338,12.382606098063853,Morning,Friday,12.636301867903558,65.88388888350441,188.41778538731748,1.519571419884322,9.0,DC Fast Charger,Long-Distance Traveler
User_8866,BMW i3,62.0,Station_127,San Francisco,01/30/2024 10:06,01/11/2024 13:56,45.07891732,2.400914068,,12.226618906424852,Evening,Saturday,77.01742650792862,58.274866373942956,60.92874701658558,26.284871590703375,8.0,Level 2,Commuter
User_8867,BMW i3,75.0,Station_284,Los Angeles,01/12/2024 16:54,01/10/2024 05:21,39.64439032,1.925741841,13.79828911,21.424878014312114,Afternoon,Wednesday,72.77115457001273,91.19770134880586,369.13347200595655,24.913403362468287,2.0,Level 2,Casual Driver
User_8868,Chevy Bolt,50.0,Station_428,San Francisco,01/21/2024 18:34,01/19/2024 11:33,,1.631593698,,26.730239201960842,Night,Monday,87.40269016365764,98.9409434275729,352.82841984451517,39.20918625421061,0.0,Level 1,Commuter
User_8869,Tesla Model 3,129.3506162,Station_458,Chicago,01/29/2024 02:07,01/08/2024 16:50,60.72514389,2.365990923,10.4919209,15.411741264838716,Night,Saturday,51.16847155203381,73.34529607693257,75.38123973708609,5.760038561563716,0.0,Level 2,Long-Distance Traveler
User_8870,BMW i3,100.0,Station_49,Los Angeles,01/12/2024 21:23,01/21/2024 21:39,8.751670019,3.135535702,11.59538327,24.403280632185634,Night,Tuesday,6.233354390103263,77.37148844126011,83.54573966160623,-5.388164579809875,1.0,DC Fast Charger,Long-Distance Traveler
User_8871,Hyundai Kona,100.0,Station_301,San Francisco,01/14/2024 08:07,01/22/2024 18:51,13.31901732,0.891295897,21.63010654,48.34879198678358,Afternoon,Sunday,77.83905218348114,78.71073761265728,294.70392703760916,34.82655549054114,2.0,Level 2,Casual Driver
User_8872,Chevy Bolt,24.59992215,Station_10,Chicago,01/03/2024 16:31,01/09/2024 14:24,,1.382497912,32.43654898,20.59817479557819,Night,Tuesday,75.13699139215872,85.43044003307013,334.2522087777358,5.56113601568525,9.0,Level 1,Casual Driver
User_8873,Chevy Bolt,100.0,Station_89,Chicago,01/03/2024 01:33,01/04/2024 13:15,48.48756787,0.563937936,16.75976743,39.060441936770935,Morning,Saturday,39.193790608429715,95.35881015581904,64.38806211579633,39.1271433092102,5.0,Level 2,Long-Distance Traveler
User_8874,BMW i3,75.0,Station_39,New York,01/04/2024 13:58,01/25/2024 07:46,34.6610021,3.176318943,20.93942019,12.768392550992676,Morning,Tuesday,59.17611085799968,64.63964310202664,61.99514506624492,34.08286050986771,0.0,DC Fast Charger,Commuter
User_8875,Nissan Leaf,50.0,Station_147,San Francisco,01/05/2024 10:40,01/03/2024 23:17,17.47337752,0.834578077,25.79263544,43.50544336909166,Night,Saturday,67.80014638367038,72.91079715819262,197.38441123217513,1.7478496787713436,6.0,Level 2,Commuter
User_8876,Hyundai Kona,50.0,Station_80,Chicago,01/29/2024 01:25,01/29/2024 09:16,31.55147285,3.333534558,38.1101809,6.377449817882081,Morning,Friday,21.182828096743048,71.63585910077903,50.523197781603315,26.532968242199736,2.0,DC Fast Charger,Commuter
User_8877,Nissan Leaf,85.0,Station_187,Los Angeles,01/15/2024 16:22,01/14/2024 15:33,26.34468459,1.97206701,19.95151332,33.15076873126286,Morning,Sunday,51.52648663583379,80.96377138486592,111.31144442689407,9.03641405107384,4.0,Level 1,Long-Distance Traveler
User_8878,Chevy Bolt,85.0,Station_448,Los Angeles,01/03/2024 17:45,01/14/2024 10:32,,3.33994283,39.40495249,28.30719542616182,Afternoon,Sunday,40.49350489981365,93.16208684146878,352.3589126728875,-1.4636112689713396,4.0,Level 2,Commuter
User_8879,Hyundai Kona,50.0,Station_319,Chicago,01/01/2024 14:33,01/22/2024 23:57,31.87719017,1.383940916,23.46635584,49.11074094878224,Evening,Sunday,7.604192259840522,54.87420807423588,307.1862686178064,11.614950708971193,1.0,DC Fast Charger,Casual Driver
User_8880,BMW i3,50.0,Station_74,Houston,01/06/2024 12:30,01/01/2024 15:14,78.69341922,2.856062565,36.56255637,43.56668740866386,Evening,Tuesday,55.22890055217781,63.975327567510426,313.53451738963247,35.63436779350726,6.0,Level 1,Long-Distance Traveler
User_8881,BMW i3,85.0,Station_485,Chicago,01/15/2024 12:29,01/24/2024 19:51,58.77314552,2.746555881,12.80228934,20.190343321133714,Night,Wednesday,35.780434590070286,82.37051415485018,187.37395196346407,29.540489882716543,1.0,Level 2,Long-Distance Traveler
User_8882,Chevy Bolt,50.0,Station_320,Chicago,01/02/2024 09:13,01/06/2024 08:00,7.515940356,3.416869599,10.62138589,32.52248979198842,Night,Sunday,72.9261088255286,64.28694772865273,233.4952276535962,-5.468117743510922,8.0,Level 1,Casual Driver
User_8883,Hyundai Kona,50.0,Station_143,New York,01/25/2024 02:00,01/06/2024 09:42,68.26902092,1.533486897,15.06055653,32.354515081733496,Afternoon,Monday,13.564083689193541,72.60252740372216,87.56210611752618,8.816796949419963,4.0,Level 1,Casual Driver
User_8884,Nissan Leaf,62.0,Station_188,Houston,01/07/2024 02:45,01/19/2024 16:33,36.70152016,1.872489738,19.12193264,17.227914396190652,Evening,Sunday,62.382430066597614,54.79880954045011,219.76021826311933,30.819809111461893,6.0,Level 1,Casual Driver
User_8885,BMW i3,62.0,Station_329,Los Angeles,01/13/2024 14:59,01/08/2024 22:00,68.06928828,1.321177935,34.39817878,21.42750868026902,Morning,Monday,77.00299173211722,89.16420463068353,229.7427319227923,10.780091411991801,8.0,Level 1,Commuter
User_8886,BMW i3,85.0,Station_109,San Francisco,01/23/2024 07:34,01/10/2024 02:03,9.065880815,0.512378183,40.17800199,19.923086989593948,Morning,Tuesday,33.80555690753676,82.8591493087751,75.7531085544659,39.57880950901015,6.0,DC Fast Charger,Casual Driver
User_8887,Nissan Leaf,85.0,Station_238,Houston,01/16/2024 02:30,01/29/2024 03:41,40.16142185,2.517973872,28.47996213,9.99489146639632,Evening,Wednesday,78.94431874593405,57.335026614826944,184.93488316307474,24.644725585894733,2.0,DC Fast Charger,Casual Driver
User_8888,Nissan Leaf,78.43167082,Station_286,Houston,01/03/2024 15:04,01/16/2024 21:03,38.08536377,1.949003681,1.654937068,19.333129338183003,Evening,Saturday,79.18551819395476,67.60409555779009,221.25289610343512,17.122419388981946,8.0,Level 1,Long-Distance Traveler
User_8889,Nissan Leaf,47.00766204,Station_177,San Francisco,01/20/2024 08:37,01/04/2024 23:30,,0.94806198,3.581987961,28.80434115147075,Afternoon,Sunday,60.814004206637954,95.66573073737987,258.18994162992954,-2.6562198596282194,0.0,Level 2,Casual Driver
User_8890,Tesla Model 3,50.0,Station_348,Chicago,01/19/2024 18:25,01/11/2024 06:31,12.9198797,3.380834531,9.137049424,28.627011487257743,Night,Saturday,37.97697408869773,54.178858599693854,305.94019906473955,16.917755222139466,5.0,Level 1,Commuter
User_8891,Chevy Bolt,75.0,Station_45,Chicago,01/20/2024 04:32,01/20/2024 16:19,39.94056362,3.470003434,28.62519933,28.624169543602218,Evening,Thursday,18.905373399956588,63.84346848869568,386.4010317373365,9.912118484802527,9.0,DC Fast Charger,Casual Driver
User_8892,Nissan Leaf,50.0,Station_420,Chicago,01/02/2024 10:54,01/24/2024 04:36,35.02666957,1.739521091,22.02798565,7.210657570123942,Evening,Thursday,55.50984322289273,82.02568744375688,309.3084281204738,32.775202648898706,2.0,Level 1,Long-Distance Traveler
User_8893,Hyundai Kona,78.51107776,Station_211,San Francisco,01/17/2024 13:34,01/10/2024 13:47,66.17819525,3.264935423,5.92317678,11.05047039221155,Night,Saturday,17.91182058991335,73.45527632495208,138.6598137507313,20.74583807340538,9.0,DC Fast Charger,Commuter
User_8894,Tesla Model 3,75.0,Station_248,San Francisco,01/29/2024 15:58,01/22/2024 12:54,44.75866738,3.4897712,19.40437243,16.393044430202863,Night,Thursday,18.464305213035654,51.50248691842102,100.41683153805569,10.203187845786942,8.0,DC Fast Charger,Long-Distance Traveler
User_8895,Nissan Leaf,65.97404605,Station_468,Chicago,01/28/2024 12:20,01/28/2024 22:18,64.93050646,3.732577707,45.60140062,42.72899479680503,Night,Thursday,8.90991668091636,74.85027671167774,244.80768266408924,-4.018182254612076,6.0,Level 2,Long-Distance Traveler
User_8896,Tesla Model 3,85.0,Station_117,Chicago,01/02/2024 04:42,01/25/2024 05:52,50.92256839,2.74506507,43.40930151,45.47719187654443,Night,Friday,23.608485455960206,95.23148960163857,150.10909728595334,5.443593496275549,6.0,DC Fast Charger,Commuter
User_8897,Tesla Model 3,75.0,Station_422,New York,01/12/2024 21:07,01/12/2024 12:42,21.40957637,2.688747406,24.62570106,31.698446367385333,Morning,Tuesday,51.08230486600619,64.62015914211293,215.10223445359804,13.895703833414967,8.0,Level 1,Commuter
User_8898,Chevy Bolt,100.0,Station_294,Los Angeles,01/22/2024 10:51,01/14/2024 02:16,54.99600399,1.246249685,23.09310458,40.77821707716321,Morning,Tuesday,7.528769574997836,68.20386058144722,218.10879616675885,-8.077891448386406,0.0,DC Fast Charger,Casual Driver
User_8899,Hyundai Kona,100.0,Station_380,Houston,01/29/2024 09:50,01/15/2024 23:32,9.206012695,2.858817714,14.83291702,5.898675254434595,Morning,Thursday,74.62049605091904,66.75349809677012,217.31680852774983,18.311723708295407,0.0,DC Fast Charger,Casual Driver
User_8900,BMW i3,100.0,Station_84,Los Angeles,01/03/2024 23:33,01/26/2024 04:39,30.03611838,1.643482252,13.37294905,6.315480546800749,Afternoon,Wednesday,72.87834687414876,70.23533667189886,215.6213868420586,28.959619237389603,3.0,DC Fast Charger,Commuter
User_8901,Tesla Model 3,62.0,Station_279,Los Angeles,01/13/2024 16:31,01/27/2024 16:00,79.94974411,1.659160703,10.88732354,9.687382652560467,Morning,Tuesday,46.93377580933512,55.91936865058105,241.33397008718302,11.739963885450962,4.0,DC Fast Charger,Long-Distance Traveler
User_8902,BMW i3,85.0,Station_257,Chicago,01/24/2024 13:28,01/07/2024 00:41,41.57891512,1.076998593,35.418106,35.24863223737398,Night,Thursday,51.03129405985234,77.2309733566247,244.0034757225225,6.854022832070687,6.0,DC Fast Charger,Casual Driver
User_8903,Chevy Bolt,85.0,Station_74,Los Angeles,01/01/2024 16:59,01/12/2024 08:34,23.86992273,2.441421135,23.6037144,35.945158109248425,Night,Monday,83.94479270081959,95.12050203495755,165.9564192383806,-0.5258391572561614,2.0,Level 1,Commuter
User_8904,Tesla Model 3,75.0,Station_259,San Francisco,01/14/2024 18:52,01/02/2024 20:56,68.23834405,2.710437199,8.991499199,24.718253577223198,Evening,Thursday,27.83283978685281,77.30054104204373,255.71871725011542,6.389074474235105,2.0,Level 1,Long-Distance Traveler
User_8905,BMW i3,50.0,Station_276,Chicago,01/12/2024 01:10,01/22/2024 15:02,50.48944003,0.720143902,42.78738815,6.193123889924421,Afternoon,Sunday,86.06363809782232,65.72227959885527,290.00350326115995,16.992378605955516,0.0,Level 1,Commuter
User_8906,Chevy Bolt,78.38373536,Station_233,New York,01/02/2024 03:47,01/21/2024 11:55,19.91687772,2.805178781,32.21173099,40.150169455590714,Night,Friday,25.34164847740808,51.81191714342027,240.4209435441636,12.183051128865099,3.0,Level 1,Casual Driver
User_8907,Hyundai Kona,100.0,Station_89,Los Angeles,01/22/2024 10:29,01/29/2024 17:34,14.35520849,1.76629888,47.80486646,43.592701987085356,Evening,Monday,68.42616858924913,99.04447074192544,226.84138526094327,37.02503172734579,1.0,Level 1,Long-Distance Traveler
User_8908,BMW i3,85.0,Station_73,San Francisco,01/11/2024 14:07,01/08/2024 08:29,13.10581202,0.569062335,14.55441535,33.26520655763662,Night,Sunday,52.185646994872336,51.35770600347828,86.25238486136003,36.0686966556715,2.0,DC Fast Charger,Casual Driver
User_8909,Tesla Model 3,75.0,Station_167,New York,01/02/2024 05:25,01/09/2024 21:20,50.53053057,1.028885647,34.63627057,5.7341566192204505,Evening,Sunday,53.278660341865546,54.462539304983466,176.08188871421635,33.21514935223828,2.0,DC Fast Charger,Commuter
User_8910,Nissan Leaf,100.0,Station_355,San Francisco,01/10/2024 11:40,01/30/2024 05:46,67.07828216,3.883982813,23.09814335,14.891389228138944,Morning,Monday,86.81834986293606,51.81300819686051,150.26661107226204,9.25094850245,9.0,Level 2,Long-Distance Traveler
User_8911,Tesla Model 3,100.0,Station_109,New York,01/23/2024 10:30,01/16/2024 12:45,10.43167346,3.313162432,31.3920766,27.51155222899334,Morning,Saturday,24.872392848029232,91.17825416315756,357.6692490430526,-0.06480805684342528,0.0,Level 2,Commuter
User_8912,Hyundai Kona,85.0,Station_139,Chicago,01/22/2024 20:23,01/03/2024 15:36,72.94802476,3.757952844,14.7901193,7.233700311498067,Morning,Friday,52.924039925658924,70.7744750143479,162.73018098314873,30.55128360836705,3.0,Level 2,Casual Driver
User_8913,BMW i3,100.0,Station_21,Chicago,01/07/2024 11:22,01/10/2024 11:40,79.35737687,3.365992363,12.79554278,22.891490286254886,Evening,Wednesday,13.930392622894352,92.53068959395375,109.73017771387309,8.940595412290921,3.0,DC Fast Charger,Commuter
User_8914,Hyundai Kona,100.0,Station_238,San Francisco,01/13/2024 19:00,01/16/2024 01:10,60.38629791,3.460259634,8.658326062,6.779124548876406,Morning,Saturday,38.18741892978275,77.4250561230655,136.4036102149057,-9.091260915970352,0.0,Level 2,Casual Driver
User_8915,Chevy Bolt,100.0,Station_239,New York,01/21/2024 17:37,01/16/2024 13:50,19.4738006,1.435532787,7.043936342,37.70673876873156,Afternoon,Wednesday,86.78338322476925,67.74513756807679,195.3992286398784,6.2736639410705095,1.0,DC Fast Charger,Casual Driver
User_8916,Nissan Leaf,50.0,Station_147,San Francisco,01/20/2024 13:52,01/02/2024 13:16,17.47337752,0.834578077,25.79263544,25.622703018391547,Night,Saturday,28.754365246105987,68.38046290939117,181.86531420712308,15.594062900212005,8.0,Level 2,Commuter
User_8917,Nissan Leaf,50.0,Station_440,New York,01/01/2024 15:06,01/25/2024 12:59,70.38996844,1.637471633,,27.188526749319518,Night,Tuesday,70.59190091679932,91.48232748669994,252.46723241953114,18.49008810061472,0.0,Level 1,Casual Driver
User_8918,Tesla Model 3,75.0,Station_328,Houston,01/29/2024 09:48,01/11/2024 04:41,36.04757739,1.64577996,49.85189639,14.890902181789269,Evening,Tuesday,77.4756473062836,51.11968912958531,238.40408067429183,39.59560789445138,6.0,Level 2,Casual Driver
User_8919,Hyundai Kona,62.0,Station_201,San Francisco,01/28/2024 04:10,01/10/2024 21:54,26.30453466,3.584508026,49.88918288,32.543726135285446,Afternoon,Thursday,16.13263206394926,66.02626887436324,255.6896730238774,37.79632426328157,5.0,DC Fast Charger,Commuter
User_8920,Hyundai Kona,85.0,Station_57,Houston,01/06/2024 06:49,01/20/2024 04:49,34.89511327,1.603396901,4.881436199,24.064649547245903,Afternoon,Friday,60.365803017314505,64.78991368145108,244.96536543515845,28.841940466162896,3.0,Level 1,Casual Driver
User_8921,Chevy Bolt,100.0,Station_145,Chicago,01/07/2024 06:27,01/25/2024 02:32,14.46271926,3.400121468,44.0403543,6.147257669705877,Afternoon,Thursday,34.981357905836674,87.15220413871316,76.39871002725239,11.585060855369882,6.0,Level 1,Long-Distance Traveler
User_8922,Chevy Bolt,62.0,Station_485,Houston,01/10/2024 02:47,01/08/2024 18:05,38.36041213,1.296983426,38.34376389,13.890978707533463,Night,Tuesday,12.601801056839104,82.37558015337213,221.75112294282067,37.47257444387877,0.0,DC Fast Charger,Long-Distance Traveler
User_8923,Hyundai Kona,50.0,Station_278,New York,01/13/2024 05:50,01/08/2024 03:15,76.71844669,3.774909321,44.13745109,26.47610957204631,Night,Wednesday,14.514136638224429,72.63531543070616,193.04345508018073,21.81991391292805,3.0,Level 1,Casual Driver
User_8924,Chevy Bolt,48.46959856,Station_271,Los Angeles,01/06/2024 14:07,01/05/2024 09:00,47.29002739,3.294730867,15.40897976,43.62634794030788,Morning,Wednesday,11.08458238315567,92.31108506857561,51.4500528624197,38.07414269126324,6.0,DC Fast Charger,Long-Distance Traveler
User_8925,Hyundai Kona,85.0,Station_200,Houston,01/21/2024 00:03,01/22/2024 15:24,45.45344885,1.441090893,28.19404206,27.30023614897951,Night,Sunday,70.13390331543951,91.11698974343285,261.9892091772497,19.223350273453004,6.0,DC Fast Charger,Commuter
